bucket_5min,rail_event_count,rail_product_count,rail_qnt_sum,rail_qnt_mean,active_rail_count,a4_rail_event_count,a4_rail_qnt_sum,HANDLE,ROOM_MIRROR
2026-04-29 09:35:00,10,1,10,1.0,1,0,0.0,10,0
2026-04-29 09:40:00,100,1,20,0.2,4,0,0.0,100,0
2026-04-29 09:45:00,3,1,3,1.0,1,0,0.0,3,0
2026-04-29 09:50:00,13,1,10,0.7692307692307693,4,0,0.0,13,0
2026-04-29 10:20:00,158,3,66,0.4177215189873418,4,14,14.0,158,0
2026-04-29 10:25:00,193,1,27,0.13989637305699482,2,193,27.0,193,0
2026-04-29 11:50:00,94,3,22,0.23404255319148937,3,58,0.0,94,0
2026-04-29 11:55:00,332,4,98,0.29518072289156627,4,269,76.0,332,0
2026-04-29 12:00:00,88,3,27,0.3068181818181818,4,3,3.0,88,0
2026-04-29 12:05:00,248,2,14,0.056451612903225805,4,230,0.0,248,0
2026-04-29 12:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:30:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 12:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 12:50:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 12:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:15:00,259,1,0,0.0,1,259,0.0,259,0
2026-04-29 13:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:40:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 13:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 13:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:05:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 14:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:25:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 14:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 14:50:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 14:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:15:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 15:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:40:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 15:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 15:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 16:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 16:05:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-29 16:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 16:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 16:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-29 16:25:00,144,1,0,0.0,1,144,0.0,144,0
2026-04-30 13:15:00,26,1,0,0.0,1,26,0.0,26,0
2026-04-30 13:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-30 13:25:00,257,2,0,0.0,4,244,0.0,257,0
2026-04-30 13:30:00,133,5,57,0.42857142857142855,4,57,32.0,133,0
2026-04-30 13:35:00,183,3,78,0.4262295081967213,4,106,65.0,183,0
2026-04-30 13:40:00,208,3,20,0.09615384615384616,4,125,11.0,208,0
2026-04-30 13:45:00,303,4,70,0.23102310231023102,4,98,12.0,303,0
2026-04-30 13:50:00,361,4,124,0.34349030470914127,4,55,10.0,361,0
2026-04-30 13:55:00,224,4,46,0.20535714285714285,4,26,3.0,224,0
2026-04-30 14:00:00,291,6,184,0.6323024054982818,4,136,107.0,291,0
2026-04-30 14:05:00,370,6,136,0.3675675675675676,4,155,17.0,370,0
2026-04-30 14:10:00,253,6,68,0.26877470355731226,4,73,14.0,253,0
2026-04-30 14:15:00,363,6,89,0.24517906336088155,4,19,0.0,363,0
2026-04-30 14:20:00,324,5,97,0.2993827160493827,4,22,0.0,324,0
2026-04-30 14:25:00,249,4,16,0.0642570281124498,4,28,0.0,249,0
2026-04-30 14:30:00,233,4,16,0.06866952789699571,4,29,0.0,233,0
2026-04-30 14:35:00,194,3,0,0.0,4,29,0.0,194,0
2026-04-30 14:40:00,201,3,0,0.0,4,24,0.0,201,0
2026-04-30 14:45:00,198,3,0,0.0,4,31,0.0,198,0
2026-04-30 14:50:00,196,3,0,0.0,4,28,0.0,196,0
2026-04-30 14:55:00,197,3,0,0.0,4,28,0.0,197,0
2026-04-30 15:00:00,198,3,0,0.0,4,29,0.0,198,0
2026-04-30 15:05:00,190,3,0,0.0,4,26,0.0,190,0
2026-04-30 15:10:00,194,3,0,0.0,4,28,0.0,194,0
2026-04-30 15:15:00,199,3,0,0.0,4,32,0.0,199,0
2026-04-30 15:20:00,197,3,0,0.0,4,26,0.0,197,0
2026-04-30 15:25:00,182,3,0,0.0,4,25,0.0,182,0
2026-04-30 15:30:00,197,3,0,0.0,4,27,0.0,197,0
2026-04-30 15:35:00,199,3,0,0.0,4,31,0.0,199,0
2026-04-30 15:40:00,198,3,0,0.0,4,30,0.0,198,0
2026-04-30 15:45:00,193,3,0,0.0,4,25,0.0,193,0
2026-04-30 15:50:00,182,3,0,0.0,4,24,0.0,182,0
2026-04-30 15:55:00,189,3,0,0.0,4,24,0.0,189,0
2026-04-30 16:00:00,201,3,0,0.0,4,31,0.0,201,0
2026-04-30 16:05:00,193,3,0,0.0,4,31,0.0,193,0
2026-04-30 16:10:00,195,3,0,0.0,4,26,0.0,195,0
2026-04-30 16:15:00,183,3,0,0.0,4,26,0.0,183,0
2026-04-30 16:20:00,197,3,0,0.0,4,29,0.0,197,0
2026-04-30 16:25:00,202,3,0,0.0,4,31,0.0,202,0
2026-04-30 16:30:00,193,3,0,0.0,4,30,0.0,193,0
2026-04-30 16:35:00,196,3,0,0.0,4,25,0.0,196,0
2026-04-30 16:40:00,184,3,0,0.0,4,24,0.0,184,0
2026-04-30 16:45:00,199,3,0,0.0,4,24,0.0,199,0
2026-04-30 16:50:00,193,3,0,0.0,4,32,0.0,193,0
2026-04-30 16:55:00,213,3,0,0.0,4,36,0.0,213,0
2026-04-30 17:00:00,98,2,0,0.0,4,1,0.0,98,0
2026-05-04 10:30:00,385,2,0,0.0,3,0,0.0,385,0
2026-05-04 10:35:00,467,3,0,0.0,4,48,0.0,467,0
2026-05-04 10:40:00,250,3,0,0.0,4,47,0.0,250,0
2026-05-04 10:45:00,210,3,0,0.0,4,35,0.0,210,0
2026-05-04 10:50:00,368,3,0,0.0,4,82,0.0,368,0
2026-05-04 10:55:00,216,4,29,0.13425925925925927,4,52,12.0,216,0
2026-05-04 11:00:00,185,5,58,0.31351351351351353,4,58,38.0,185,0
2026-05-04 11:05:00,189,5,49,0.25925925925925924,4,97,23.0,189,0
2026-05-04 11:10:00,228,4,53,0.2324561403508772,4,14,0.0,228,0
2026-05-04 11:15:00,220,4,62,0.2818181818181818,4,15,0.0,220,0
2026-05-04 11:20:00,116,3,35,0.3017241379310345,4,24,6.0,116,0
2026-05-04 11:25:00,124,3,39,0.31451612903225806,4,34,9.0,124,0
2026-05-04 11:30:00,128,3,38,0.296875,4,25,6.0,128,0
2026-05-04 11:35:00,114,3,35,0.30701754385964913,4,31,9.0,114,0
2026-05-04 11:40:00,129,3,38,0.29457364341085274,4,31,6.0,129,0
2026-05-04 11:45:00,124,3,36,0.2903225806451613,4,25,6.0,124,0
2026-05-04 11:50:00,111,3,33,0.2972972972972973,4,28,9.0,111,0
2026-05-04 11:55:00,115,3,40,0.34782608695652173,4,24,6.0,115,0
2026-05-04 12:00:00,117,3,35,0.29914529914529914,4,30,6.0,117,0
2026-05-04 12:05:00,127,3,35,0.2755905511811024,4,31,9.0,127,0
2026-05-04 12:10:00,134,3,18,0.13432835820895522,4,26,0.0,134,0
2026-05-04 12:15:00,154,2,6,0.03896103896103896,4,25,0.0,154,0
2026-05-04 12:20:00,128,2,0,0.0,4,25,0.0,128,0
2026-05-04 12:25:00,145,2,0,0.0,4,31,0.0,145,0
2026-05-04 12:30:00,146,2,0,0.0,4,31,0.0,146,0
2026-05-04 12:35:00,143,2,0,0.0,4,25,0.0,143,0
2026-05-04 12:40:00,128,2,0,0.0,4,25,0.0,128,0
2026-05-04 12:45:00,133,2,0,0.0,4,24,0.0,133,0
2026-05-04 12:50:00,143,2,0,0.0,4,33,0.0,143,0
2026-05-04 12:55:00,141,2,0,0.0,4,27,0.0,141,0
2026-05-04 13:00:00,138,2,0,0.0,4,24,0.0,138,0
2026-05-04 13:05:00,131,2,0,0.0,4,25,0.0,131,0
2026-05-04 13:10:00,132,2,0,0.0,4,26,0.0,132,0
2026-05-04 13:15:00,147,2,0,0.0,4,31,0.0,147,0
2026-05-04 13:20:00,144,2,0,0.0,4,27,0.0,144,0
2026-05-04 13:25:00,130,2,0,0.0,4,24,0.0,130,0
2026-05-04 13:30:00,129,2,0,0.0,4,24,0.0,129,0
2026-05-04 13:35:00,144,2,0,0.0,4,33,0.0,144,0
2026-05-04 13:40:00,145,2,0,0.0,4,27,0.0,145,0
2026-05-04 13:45:00,136,2,0,0.0,4,25,0.0,136,0
2026-05-04 13:50:00,122,2,0,0.0,4,24,0.0,122,0
2026-05-04 13:55:00,138,2,0,0.0,4,28,0.0,138,0
2026-05-04 14:00:00,145,2,0,0.0,4,33,0.0,145,0
2026-05-04 14:05:00,141,2,0,0.0,4,24,0.0,141,0
2026-05-04 14:10:00,131,2,0,0.0,4,26,0.0,131,0
2026-05-04 14:15:00,125,2,0,0.0,4,25,0.0,125,0
2026-05-04 14:20:00,133,2,0,0.0,4,28,0.0,133,0
2026-05-04 14:25:00,147,2,0,0.0,4,33,0.0,147,0
2026-05-04 14:30:00,140,2,0,0.0,4,25,0.0,140,0
2026-05-04 14:35:00,136,2,0,0.0,4,26,0.0,136,0
2026-05-04 14:40:00,124,2,0,0.0,4,24,0.0,124,0
2026-05-04 14:45:00,145,2,0,0.0,4,34,0.0,145,0
2026-05-04 14:50:00,147,2,0,0.0,4,31,0.0,147,0
2026-05-04 14:55:00,141,2,0,0.0,4,25,0.0,141,0
2026-05-04 15:00:00,130,2,0,0.0,4,24,0.0,130,0
2026-05-04 15:05:00,135,2,0,0.0,4,27,0.0,135,0
2026-05-04 15:10:00,148,2,0,0.0,4,32,0.0,148,0
2026-05-04 15:15:00,140,2,0,0.0,4,30,0.0,140,0
2026-05-04 15:20:00,143,2,0,0.0,4,25,0.0,143,0
2026-05-04 15:25:00,131,2,0,0.0,4,25,0.0,131,0
2026-05-04 15:30:00,132,2,0,0.0,4,26,0.0,132,0
2026-05-04 15:35:00,143,2,0,0.0,4,33,0.0,143,0
2026-05-04 15:40:00,142,2,0,0.0,4,28,0.0,142,0
2026-05-04 15:45:00,140,2,0,0.0,4,26,0.0,140,0
2026-05-04 15:50:00,128,2,0,0.0,4,24,0.0,128,0
2026-05-04 15:55:00,135,2,0,0.0,4,28,0.0,135,0
2026-05-04 16:00:00,148,2,0,0.0,4,33,0.0,148,0
2026-05-04 16:05:00,139,2,0,0.0,4,24,0.0,139,0
2026-05-04 16:10:00,132,2,0,0.0,4,24,0.0,132,0
2026-05-04 16:15:00,128,2,0,0.0,4,24,0.0,128,0
2026-05-04 16:20:00,137,2,0,0.0,4,30,0.0,137,0
2026-05-04 16:25:00,150,2,0,0.0,4,32,0.0,150,0
2026-05-04 16:30:00,143,2,0,0.0,4,24,0.0,143,0
2026-05-04 16:35:00,128,2,0,0.0,4,26,0.0,128,0
2026-05-04 16:40:00,134,2,0,0.0,4,27,0.0,134,0
2026-05-04 16:45:00,153,2,0,0.0,4,35,0.0,153,0
2026-05-04 16:50:00,142,2,0,0.0,4,24,0.0,142,0
2026-05-04 16:55:00,134,2,0,0.0,4,25,0.0,134,0
2026-05-04 17:00:00,126,2,0,0.0,4,26,0.0,126,0
2026-05-04 17:15:00,111,2,0,0.0,4,24,0.0,111,0
2026-05-04 17:20:00,192,3,71,0.3697916666666667,4,66,54.0,192,0
2026-05-04 17:25:00,202,3,3,0.01485148514851485,4,53,3.0,202,0
2026-05-04 17:30:00,221,3,39,0.17647058823529413,4,49,11.0,221,0
2026-05-04 17:35:00,216,3,16,0.07407407407407407,4,25,0.0,216,0
2026-05-04 17:40:00,208,3,11,0.052884615384615384,4,25,0.0,208,0
2026-05-04 17:45:00,186,3,0,0.0,4,25,0.0,186,0
2026-05-04 17:50:00,219,3,16,0.0730593607305936,4,24,0.0,219,0
2026-05-04 17:55:00,203,2,0,0.0,4,30,0.0,203,0
2026-05-04 18:00:00,194,2,0,0.0,4,30,0.0,194,0
2026-05-04 18:05:00,346,2,0,0.0,4,81,0.0,346,0
2026-05-04 18:10:00,875,1,0,0.0,3,292,0.0,875,0
2026-05-04 18:15:00,876,1,0,0.0,3,292,0.0,876,0
2026-05-04 18:20:00,874,1,0,0.0,3,291,0.0,874,0
2026-05-04 18:25:00,876,1,0,0.0,3,292,0.0,876,0
2026-05-04 18:30:00,875,1,0,0.0,3,292,0.0,875,0
2026-05-04 18:35:00,875,1,0,0.0,3,291,0.0,875,0
2026-05-04 18:40:00,787,2,0,0.0,4,267,0.0,787,0
2026-05-04 18:45:00,876,2,0,0.0,3,292,0.0,876,0
2026-05-04 18:50:00,874,2,0,0.0,3,291,0.0,874,0
2026-05-04 18:55:00,310,2,0,0.0,3,98,0.0,310,0
2026-05-06 09:00:00,585,2,0,0.0,3,195,0.0,585,0
2026-05-06 09:05:00,875,2,0,0.0,3,292,0.0,875,0
2026-05-06 09:10:00,875,2,0,0.0,3,291,0.0,875,0
2026-05-06 09:15:00,401,2,0,0.0,3,116,0.0,401,0
2026-05-06 09:30:00,181,2,22,0.12154696132596685,4,15,3.0,181,0
2026-05-06 09:40:00,1,1,0,0.0,1,0,0.0,1,0
2026-05-06 09:45:00,56,1,56,1.0,1,0,0.0,56,0
2026-05-06 11:45:00,71,3,8,0.11267605633802817,4,9,3.0,71,0
2026-05-06 11:50:00,299,3,24,0.0802675585284281,4,3,0.0,299,0
2026-05-06 11:55:00,35,1,20,0.5714285714285714,4,35,20.0,35,0
2026-05-06 12:00:00,13,1,6,0.46153846153846156,4,0,0.0,13,0
2026-05-06 12:05:00,232,3,82,0.35344827586206895,4,72,30.0,232,0
2026-05-06 12:10:00,162,3,36,0.2222222222222222,4,21,3.0,162,0
2026-05-06 12:15:00,361,3,185,0.5124653739612188,4,30,13.0,361,0
2026-05-06 12:20:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 12:25:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 12:30:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 12:35:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 12:40:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 12:45:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 12:50:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 12:55:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:00:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 13:05:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:10:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 13:15:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:20:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 13:25:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:30:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 13:35:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:40:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 13:45:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 13:50:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 13:55:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:00:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 14:05:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:10:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 14:15:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:20:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 14:25:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:30:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:35:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 14:40:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 14:45:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:50:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 14:55:00,583,1,291,0.49914236706689535,2,0,0.0,583,0
2026-05-06 15:00:00,583,1,292,0.5008576329331046,2,0,0.0,583,0
2026-05-06 15:05:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:10:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:15:00,582,1,291,0.5,2,0,0.0,582,0
2026-05-06 15:20:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:25:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:30:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:35:00,582,1,291,0.5,2,0,0.0,582,0
2026-05-06 15:40:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:45:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:50:00,584,1,292,0.5,2,0,0.0,584,0
2026-05-06 15:55:00,490,1,291,0.5938775510204082,2,0,0.0,490,0
2026-05-06 16:00:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:05:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:10:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:15:00,291,1,291,1.0,1,0,0.0,291,0
2026-05-06 16:20:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:25:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:30:00,292,1,292,1.0,1,0,0.0,292,0
2026-05-06 16:35:00,231,1,231,1.0,1,0,0.0,231,0
